public_ip,mode,block_number,block_hash,tx_number,action_type,process_time,delay_time,tps
47.239.100.174,scalability,91,bd35634b269d9bba3d38993b5bdae8b42c14450eafe489f32587bce9732e2b35,100000,BlkGenerator,693,0,144140.81981532677
47.239.100.174,scalability,91,bd35634b269d9bba3d38993b5bdae8b42c14450eafe489f32587bce9732e2b35,100000,BlkAdder,0,0,0
47.239.100.174,scalability,92,1f2060a92e351b5f0a58c178f9e50464ec00ff55c7928ac26ffa53e796c989b2,100000,BlkGenerator,707,0,141300.016673402
47.239.100.174,scalability,92,1f2060a92e351b5f0a58c178f9e50464ec00ff55c7928ac26ffa53e796c989b2,100000,BlkAdder,0,0,0
47.239.100.174,scalability,93,85d7c2ddc80ed24dc2cd84146eb320455bd45521274e8279ee081ee69983071a,100000,BlkGenerator,720,0,138837.59611032592
47.239.100.174,scalability,93,85d7c2ddc80ed24dc2cd84146eb320455bd45521274e8279ee081ee69983071a,100000,BlkAdder,0,0,0
47.239.100.174,scalability,94,d84370baa51b44b8a3eb80ef43ed934f84241e69fa51a87800a0e72989d0951e,100000,BlkGenerator,738,0,135412.54786833568
47.239.100.174,scalability,94,d84370baa51b44b8a3eb80ef43ed934f84241e69fa51a87800a0e72989d0951e,100000,BlkAdder,0,0,0
47.239.100.174,scalability,95,07b06b448e5e33becb18c7b76273d3e8ef0cfff473e7c255e5e74512c02c4f85,100000,BlkGenerator,731,0,136670.4615498157
47.239.100.174,scalability,95,07b06b448e5e33becb18c7b76273d3e8ef0cfff473e7c255e5e74512c02c4f85,100000,BlkAdder,0,0,0
47.239.100.174,scalability,96,89af300872ad1f866e118e92efc1116f5fbc9fa1f4ada9a84f53b43a1d03d75a,100000,BlkGenerator,725,0,137748.63628850074
47.239.100.174,scalability,96,89af300872ad1f866e118e92efc1116f5fbc9fa1f4ada9a84f53b43a1d03d75a,100000,BlkAdder,0,0,0
47.239.100.174,scalability,97,7319e8f9ba8dcfd14dd99ec76267a1e9292c0666a083a17658dab73c73e02628,100000,BlkGenerator,702,0,142309.8597963261
47.239.100.174,scalability,97,7319e8f9ba8dcfd14dd99ec76267a1e9292c0666a083a17658dab73c73e02628,100000,BlkAdder,0,0,0
47.239.100.174,scalability,98,c9c752f2915dc4b38fe2df7c3183661e81a11c5ca19a8c2d2d40136d12b6be5a,100000,BlkGenerator,707,0,141319.5857640302
47.239.100.174,scalability,98,c9c752f2915dc4b38fe2df7c3183661e81a11c5ca19a8c2d2d40136d12b6be5a,100000,BlkAdder,0,0,0
47.239.100.174,scalability,99,bae722d49eb12729c407b6f2dab7c60fe70400218a52798755362726bbc129dc,100000,BlkGenerator,711,0,140488.50663527218
47.239.100.174,scalability,99,bae722d49eb12729c407b6f2dab7c60fe70400218a52798755362726bbc129dc,100000,BlkAdder,0,0,0
47.239.100.174,scalability,100,c825e877782639347c7fb113b56acad2012f70963657bcc3137cce9ff02554f9,100000,BlkGenerator,714,0,139920.4132689326
47.239.100.174,scalability,100,c825e877782639347c7fb113b56acad2012f70963657bcc3137cce9ff02554f9,100000,BlkAdder,0,0,0
